time,depth
12:24:00 01-Jan-2000,240.4
12:25:00 01-Jan-2000,250
12:26:00 01-Jan-2000,241.7
12:27:00 01-Jan-2000,249.4
12:28:00 01-Jan-2000,239.5
12:29:00 01-Jan-2000,242.5
12:30:00 01-Jan-2000,236.3
12:31:00 01-Jan-2000,245.7
12:32:00 01-Jan-2000,244.5
12:33:00 01-Jan-2000,249.3
12:34:00 01-Jan-2000,241.2
12:35:00 01-Jan-2000,233.7
12:36:00 01-Jan-2000,244.3
12:37:00 01-Jan-2000,249.6
12:38:00 01-Jan-2000,246.5
12:39:00 01-Jan-2000,245.9
12:40:00 01-Jan-2000,251.9
12:41:00 01-Jan-2000,245.8
12:42:00 01-Jan-2000,253.8
12:43:00 01-Jan-2000,245.5
12:44:00 01-Jan-2000,234.8
12:45:00 01-Jan-2000,238.9
12:46:00 01-Jan-2000,241
12:47:00 01-Jan-2000,237.2
12:48:00 01-Jan-2000,234.1
12:49:00 01-Jan-2000,238.5
12:50:00 01-Jan-2000,245.4
12:51:00 01-Jan-2000,255.2
12:52:00 01-Jan-2000,244.7
12:53:00 01-Jan-2000,241.9
12:54:00 01-Jan-2000,249.9
12:55:00 01-Jan-2000,255.8
12:56:00 01-Jan-2000,250.9
12:57:00 01-Jan-2000,243.4
12:58:00 01-Jan-2000,244.5
12:59:00 01-Jan-2000,245.5
13:00:00 01-Jan-2000,251.5
13:01:00 01-Jan-2000,245.2
13:02:00 01-Jan-2000,238.8
13:03:00 01-Jan-2000,247.4
13:04:00 01-Jan-2000,243
13:05:00 01-Jan-2000,239.4
13:06:00 01-Jan-2000,251.1
13:07:00 01-Jan-2000,256
13:08:00 01-Jan-2000,258.5
13:09:00 01-Jan-2000,252
13:10:00 01-Jan-2000,243.7
13:11:00 01-Jan-2000,250.2
13:12:00 01-Jan-2000,254.6
13:13:00 01-Jan-2000,247.3
13:14:00 01-Jan-2000,247.7
13:15:00 01-Jan-2000,249
13:16:00 01-Jan-2000,245.4
13:17:00 01-Jan-2000,252.6
13:18:00 01-Jan-2000,252.7
13:19:00 01-Jan-2000,243.8
13:20:00 01-Jan-2000,247.4
13:21:00 01-Jan-2000,252.9
13:22:00 01-Jan-2000,243.9
13:23:00 01-Jan-2000,249.1
13:24:00 01-Jan-2000,252
13:25:00 01-Jan-2000,241.4
13:26:00 01-Jan-2000,244.9
13:27:00 01-Jan-2000,241.9
13:28:00 01-Jan-2000,249.7
13:29:00 01-Jan-2000,247.9
13:30:00 01-Jan-2000,249.8
13:31:00 01-Jan-2000,262.2
13:32:00 01-Jan-2000,253.5
13:33:00 01-Jan-2000,261.9
13:34:00 01-Jan-2000,246
13:35:00 01-Jan-2000,241.9
13:36:00 01-Jan-2000,243.8
13:37:00 01-Jan-2000,242.1
13:38:00 01-Jan-2000,240.8
13:39:00 01-Jan-2000,244.2
13:40:00 01-Jan-2000,244.4
13:41:00 01-Jan-2000,250.5
13:42:00 01-Jan-2000,245.2
13:43:00 01-Jan-2000,244.1
13:44:00 01-Jan-2000,244.9
13:45:00 01-Jan-2000,249.5
13:46:00 01-Jan-2000,248.8
13:47:00 01-Jan-2000,247.8
13:48:00 01-Jan-2000,255.5
13:49:00 01-Jan-2000,244.4
13:50:00 01-Jan-2000,247.1
13:51:00 01-Jan-2000,248.7
13:52:00 01-Jan-2000,246.1
13:53:00 01-Jan-2000,241.2
13:54:00 01-Jan-2000,249.3
13:55:00 01-Jan-2000,252
13:56:00 01-Jan-2000,246.4
13:57:00 01-Jan-2000,253.4
13:58:00 01-Jan-2000,256.3
13:59:00 01-Jan-2000,246.3
14:00:00 01-Jan-2000,251.7
14:01:00 01-Jan-2000,255.5
14:02:00 01-Jan-2000,238.5
14:03:00 01-Jan-2000,242.7
14:04:00 01-Jan-2000,242.7
14:05:00 01-Jan-2000,244.1
14:06:00 01-Jan-2000,242.7
14:07:00 01-Jan-2000,245.8
14:08:00 01-Jan-2000,242
14:09:00 01-Jan-2000,246.3
14:10:00 01-Jan-2000,242.7
14:11:00 01-Jan-2000,244.2
14:12:00 01-Jan-2000,247.9
14:13:00 01-Jan-2000,240.7
14:14:00 01-Jan-2000,241.1
14:15:00 01-Jan-2000,248.5
14:16:00 01-Jan-2000,237.7
14:17:00 01-Jan-2000,244.6
14:18:00 01-Jan-2000,237.4
14:19:00 01-Jan-2000,243.9
14:20:00 01-Jan-2000,245.3
14:21:00 01-Jan-2000,246.8
14:22:00 01-Jan-2000,252.3
14:23:00 01-Jan-2000,250.9
14:24:00 01-Jan-2000,249.5
14:25:00 01-Jan-2000,247.1
14:26:00 01-Jan-2000,247
14:27:00 01-Jan-2000,236.7
14:28:00 01-Jan-2000,242.8
14:29:00 01-Jan-2000,242.3
14:30:00 01-Jan-2000,246
14:31:00 01-Jan-2000,248
14:32:00 01-Jan-2000,242.2
14:33:00 01-Jan-2000,244
14:34:00 01-Jan-2000,242.1
14:35:00 01-Jan-2000,245.5
14:36:00 01-Jan-2000,247.7
14:37:00 01-Jan-2000,249.1
14:38:00 01-Jan-2000,237.5
14:39:00 01-Jan-2000,246.8
14:40:00 01-Jan-2000,245.7
14:41:00 01-Jan-2000,242
14:42:00 01-Jan-2000,243.2
14:43:00 01-Jan-2000,252.8
14:44:00 01-Jan-2000,248.8
14:45:00 01-Jan-2000,242.1
14:46:00 01-Jan-2000,242.2
14:47:00 01-Jan-2000,257.3
14:48:00 01-Jan-2000,250.6
14:49:00 01-Jan-2000,236.9
14:50:00 01-Jan-2000,250.4
14:51:00 01-Jan-2000,251.3
14:52:00 01-Jan-2000,250.6
14:53:00 01-Jan-2000,242.5
14:54:00 01-Jan-2000,244.2
14:55:00 01-Jan-2000,248.1
14:56:00 01-Jan-2000,247.9
14:57:00 01-Jan-2000,240
14:58:00 01-Jan-2000,250.3
14:59:00 01-Jan-2000,240.4
15:00:00 01-Jan-2000,248.7
15:01:00 01-Jan-2000,243.1
15:02:00 01-Jan-2000,242.1
15:03:00 01-Jan-2000,239.9
15:04:00 01-Jan-2000,237.7
15:05:00 01-Jan-2000,243.8
15:06:00 01-Jan-2000,250.2
15:07:00 01-Jan-2000,244.2
15:08:00 01-Jan-2000,238.4
15:09:00 01-Jan-2000,248.6
15:10:00 01-Jan-2000,243.1
15:11:00 01-Jan-2000,242.5
15:12:00 01-Jan-2000,249
15:13:00 01-Jan-2000,234.2
15:14:00 01-Jan-2000,253.4
15:15:00 01-Jan-2000,246.6
15:16:00 01-Jan-2000,239.1
15:17:00 01-Jan-2000,237.8
15:18:00 01-Jan-2000,251.2
15:19:00 01-Jan-2000,247.5
15:20:00 01-Jan-2000,248.5
15:21:00 01-Jan-2000,243.1
15:22:00 01-Jan-2000,240.7
15:23:00 01-Jan-2000,248.6
15:24:00 01-Jan-2000,239.4
15:25:00 01-Jan-2000,246.1
15:26:00 01-Jan-2000,243.6
15:27:00 01-Jan-2000,245.7
15:28:00 01-Jan-2000,248.6
15:29:00 01-Jan-2000,245.7
15:30:00 01-Jan-2000,243.6
15:31:00 01-Jan-2000,251.8
15:32:00 01-Jan-2000,250.5
15:33:00 01-Jan-2000,246.2
15:34:00 01-Jan-2000,233.4
15:35:00 01-Jan-2000,246.2
15:36:00 01-Jan-2000,245.5
15:37:00 01-Jan-2000,246
15:38:00 01-Jan-2000,239.4
15:39:00 01-Jan-2000,249.7
15:40:00 01-Jan-2000,249
15:41:00 01-Jan-2000,246.3
15:42:00 01-Jan-2000,245.1
15:43:00 01-Jan-2000,243.7
15:44:00 01-Jan-2000,246.3
15:45:00 01-Jan-2000,245.4
15:46:00 01-Jan-2000,241.8
15:47:00 01-Jan-2000,240.4
15:48:00 01-Jan-2000,247.4
15:49:00 01-Jan-2000,247.3
15:50:00 01-Jan-2000,251.6
15:51:00 01-Jan-2000,240.9
15:52:00 01-Jan-2000,242.7
15:53:00 01-Jan-2000,254.4
15:54:00 01-Jan-2000,239.4
15:55:00 01-Jan-2000,241.4
15:56:00 01-Jan-2000,234.3
15:57:00 01-Jan-2000,246.3
15:58:00 01-Jan-2000,243.6
15:59:00 01-Jan-2000,236.7
16:00:00 01-Jan-2000,250.9
16:01:00 01-Jan-2000,246.2
16:02:00 01-Jan-2000,244.7
16:03:00 01-Jan-2000,252.4
16:04:00 01-Jan-2000,245.7
16:05:00 01-Jan-2000,239.2
16:06:00 01-Jan-2000,250.2
16:07:00 01-Jan-2000,241.7
16:08:00 01-Jan-2000,245.1
16:09:00 01-Jan-2000,238.4
16:10:00 01-Jan-2000,238.5
16:11:00 01-Jan-2000,247.4
16:12:00 01-Jan-2000,250.9
16:13:00 01-Jan-2000,244.4
16:14:00 01-Jan-2000,242
16:15:00 01-Jan-2000,239.6
16:16:00 01-Jan-2000,248.1
16:17:00 01-Jan-2000,243.2
16:18:00 01-Jan-2000,244.1
16:19:00 01-Jan-2000,241.9
16:20:00 01-Jan-2000,233.3
16:21:00 01-Jan-2000,248.2
16:22:00 01-Jan-2000,255.8
16:23:00 01-Jan-2000,244.7
16:24:00 01-Jan-2000,246.8
16:25:00 01-Jan-2000,247.2
16:26:00 01-Jan-2000,241.1
16:27:00 01-Jan-2000,253.7
16:28:00 01-Jan-2000,242
16:29:00 01-Jan-2000,245.4
16:30:00 01-Jan-2000,240
16:31:00 01-Jan-2000,244.7
16:32:00 01-Jan-2000,236.8
16:33:00 01-Jan-2000,246.3
16:34:00 01-Jan-2000,241.5
16:35:00 01-Jan-2000,252.4
16:36:00 01-Jan-2000,250
16:37:00 01-Jan-2000,243.5
16:38:00 01-Jan-2000,241.9
16:39:00 01-Jan-2000,249.3
16:40:00 01-Jan-2000,242.4
16:41:00 01-Jan-2000,242.6
16:42:00 01-Jan-2000,242.1
16:43:00 01-Jan-2000,243.4
16:44:00 01-Jan-2000,235
16:45:00 01-Jan-2000,235.8
16:46:00 01-Jan-2000,246
16:47:00 01-Jan-2000,243.4
16:48:00 01-Jan-2000,243.7
16:49:00 01-Jan-2000,251.1
16:50:00 01-Jan-2000,249.9
16:51:00 01-Jan-2000,229.1
16:52:00 01-Jan-2000,238.3
16:53:00 01-Jan-2000,243.6
16:54:00 01-Jan-2000,241.9
16:55:00 01-Jan-2000,236.5
16:56:00 01-Jan-2000,239.9
16:57:00 01-Jan-2000,249.6
16:58:00 01-Jan-2000,243.1
16:59:00 01-Jan-2000,246.9
17:00:00 01-Jan-2000,242.8
17:01:00 01-Jan-2000,236
17:02:00 01-Jan-2000,247.6
17:03:00 01-Jan-2000,239.4
17:04:00 01-Jan-2000,237.6
17:05:00 01-Jan-2000,245.4
17:06:00 01-Jan-2000,253.3
17:07:00 01-Jan-2000,241.9
17:08:00 01-Jan-2000,245.3
17:09:00 01-Jan-2000,254
17:10:00 01-Jan-2000,236.3
17:11:00 01-Jan-2000,245.9
17:12:00 01-Jan-2000,251.1
17:13:00 01-Jan-2000,242
17:14:00 01-Jan-2000,243
17:15:00 01-Jan-2000,251.2
17:16:00 01-Jan-2000,236.9
17:17:00 01-Jan-2000,242.7
17:18:00 01-Jan-2000,240.1
17:19:00 01-Jan-2000,238.9
17:20:00 01-Jan-2000,251.9
17:21:00 01-Jan-2000,243.5
17:22:00 01-Jan-2000,245.6
17:23:00 01-Jan-2000,243.1
17:24:00 01-Jan-2000,243.3
17:25:00 01-Jan-2000,245.2
17:26:00 01-Jan-2000,248.2
17:27:00 01-Jan-2000,244.4
17:28:00 01-Jan-2000,238.3
17:29:00 01-Jan-2000,238.5
17:30:00 01-Jan-2000,243.8
17:31:00 01-Jan-2000,235.9
17:32:00 01-Jan-2000,246.4
17:33:00 01-Jan-2000,241.6
17:34:00 01-Jan-2000,244.9
17:35:00 01-Jan-2000,232.8
17:36:00 01-Jan-2000,247.2
17:37:00 01-Jan-2000,239.5
17:38:00 01-Jan-2000,245.7
17:39:00 01-Jan-2000,254.1
17:40:00 01-Jan-2000,247
17:41:00 01-Jan-2000,244.5
17:42:00 01-Jan-2000,242.8
17:43:00 01-Jan-2000,247.2
17:44:00 01-Jan-2000,242.6
17:45:00 01-Jan-2000,240.7
17:46:00 01-Jan-2000,242.8
17:47:00 01-Jan-2000,238.5
17:48:00 01-Jan-2000,234.2
17:49:00 01-Jan-2000,256.6
17:50:00 01-Jan-2000,241
17:51:00 01-Jan-2000,245
17:52:00 01-Jan-2000,245.3
17:53:00 01-Jan-2000,242.2
17:54:00 01-Jan-2000,256
17:55:00 01-Jan-2000,243.2
17:56:00 01-Jan-2000,241
17:57:00 01-Jan-2000,250.2
17:58:00 01-Jan-2000,245
17:59:00 01-Jan-2000,246.3
18:00:00 01-Jan-2000,81.3
18:01:00 01-Jan-2000,75.9
18:02:00 01-Jan-2000,13
18:03:00 01-Jan-2000,19.8
18:04:00 01-Jan-2000,5.6
18:05:00 01-Jan-2000,8.1
18:06:00 01-Jan-2000,11.4
18:07:00 01-Jan-2000,11.7
18:08:00 01-Jan-2000,11.1
18:09:00 01-Jan-2000,5.2
18:10:00 01-Jan-2000,11.6
18:11:00 01-Jan-2000,11.8
18:12:00 01-Jan-2000,13.6
18:13:00 01-Jan-2000,5.4
18:14:00 01-Jan-2000,13.3
18:15:00 01-Jan-2000,14.5
18:16:00 01-Jan-2000,15.9
18:17:00 01-Jan-2000,12.7
18:18:00 01-Jan-2000,12.7
18:19:00 01-Jan-2000,18.2
18:20:00 01-Jan-2000,8.8
18:21:00 01-Jan-2000,17.4
18:22:00 01-Jan-2000,7
18:23:00 01-Jan-2000,8.5
18:24:00 01-Jan-2000,6.6
18:25:00 01-Jan-2000,13
18:26:00 01-Jan-2000,18.7
18:27:00 01-Jan-2000,18.9
18:28:00 01-Jan-2000,10.1
18:29:00 01-Jan-2000,16.4
18:30:00 01-Jan-2000,16.3
18:31:00 01-Jan-2000,13.4
18:32:00 01-Jan-2000,24.4
18:33:00 01-Jan-2000,9.4
18:34:00 01-Jan-2000,18.4
18:35:00 01-Jan-2000,11
18:36:00 01-Jan-2000,11.2
18:37:00 01-Jan-2000,8.3
18:38:00 01-Jan-2000,4.9
18:39:00 01-Jan-2000,9.8
18:40:00 01-Jan-2000,9.8
18:41:00 01-Jan-2000,11.2
18:42:00 01-Jan-2000,9
18:43:00 01-Jan-2000,17.9
18:44:00 01-Jan-2000,17.8
18:45:00 01-Jan-2000,15.8
18:46:00 01-Jan-2000,7.7
18:47:00 01-Jan-2000,8.4
18:48:00 01-Jan-2000,23.6
18:49:00 01-Jan-2000,10.8
18:50:00 01-Jan-2000,15.6
18:51:00 01-Jan-2000,5.6
18:52:00 01-Jan-2000,12.8
18:53:00 01-Jan-2000,9.1
18:54:00 01-Jan-2000,15
18:55:00 01-Jan-2000,12
18:56:00 01-Jan-2000,16.5
18:57:00 01-Jan-2000,13
18:58:00 01-Jan-2000,10.1
18:59:00 01-Jan-2000,13.7
19:00:00 01-Jan-2000,8.4
19:01:00 01-Jan-2000,10.7
19:02:00 01-Jan-2000,17.3
19:03:00 01-Jan-2000,15.9
19:04:00 01-Jan-2000,14.2
19:05:00 01-Jan-2000,15.1
19:06:00 01-Jan-2000,16.1
19:07:00 01-Jan-2000,9.1
19:08:00 01-Jan-2000,12.5
19:09:00 01-Jan-2000,13.5
19:10:00 01-Jan-2000,13.3
19:11:00 01-Jan-2000,9.9
19:12:00 01-Jan-2000,17.8
19:13:00 01-Jan-2000,14.7
19:14:00 01-Jan-2000,10.3
19:15:00 01-Jan-2000,9.4
19:16:00 01-Jan-2000,11.1
19:17:00 01-Jan-2000,11.3
19:18:00 01-Jan-2000,6.2
19:19:00 01-Jan-2000,5.3
19:20:00 01-Jan-2000,11.6
19:21:00 01-Jan-2000,14.5
19:22:00 01-Jan-2000,5.2
19:23:00 01-Jan-2000,13.3
19:24:00 01-Jan-2000,6.3
19:25:00 01-Jan-2000,12.8
19:26:00 01-Jan-2000,9.8
19:27:00 01-Jan-2000,15.4
19:28:00 01-Jan-2000,13
19:29:00 01-Jan-2000,16.1
19:30:00 01-Jan-2000,6.4
19:31:00 01-Jan-2000,16.9
19:32:00 01-Jan-2000,11.9
19:33:00 01-Jan-2000,12.5
19:34:00 01-Jan-2000,4.1
19:35:00 01-Jan-2000,11.5
19:36:00 01-Jan-2000,13.5
19:37:00 01-Jan-2000,8.5
19:38:00 01-Jan-2000,12
19:39:00 01-Jan-2000,13.8
19:40:00 01-Jan-2000,13.4
19:41:00 01-Jan-2000,10.6
19:42:00 01-Jan-2000,8.8
19:43:00 01-Jan-2000,7.2
19:44:00 01-Jan-2000,10
19:45:00 01-Jan-2000,10.8
19:46:00 01-Jan-2000,10.3
19:47:00 01-Jan-2000,16.5
19:48:00 01-Jan-2000,13
19:49:00 01-Jan-2000,11.7
19:50:00 01-Jan-2000,20.2
19:51:00 01-Jan-2000,8.9
19:52:00 01-Jan-2000,6.2
19:53:00 01-Jan-2000,16.1
19:54:00 01-Jan-2000,11.6
19:55:00 01-Jan-2000,16.4
19:56:00 01-Jan-2000,14.6
19:57:00 01-Jan-2000,16.2
19:58:00 01-Jan-2000,5.6
19:59:00 01-Jan-2000,19
20:00:00 01-Jan-2000,5.3
20:01:00 01-Jan-2000,20.4
20:02:00 01-Jan-2000,4
20:03:00 01-Jan-2000,10.5
20:04:00 01-Jan-2000,6.7
20:05:00 01-Jan-2000,7.6
20:06:00 01-Jan-2000,13.4
20:07:00 01-Jan-2000,10.6
20:08:00 01-Jan-2000,15.6
20:09:00 01-Jan-2000,16.7
20:10:00 01-Jan-2000,12.8
20:11:00 01-Jan-2000,17.6
20:12:00 01-Jan-2000,12.4
20:13:00 01-Jan-2000,10.7
20:14:00 01-Jan-2000,9.8
20:15:00 01-Jan-2000,7.2
20:16:00 01-Jan-2000,21
20:17:00 01-Jan-2000,6.4
20:18:00 01-Jan-2000,8.9
20:19:00 01-Jan-2000,10.5
20:20:00 01-Jan-2000,17.2
20:21:00 01-Jan-2000,16.1
20:22:00 01-Jan-2000,19.7
20:23:00 01-Jan-2000,11.9
20:24:00 01-Jan-2000,3.6
20:25:00 01-Jan-2000,12
20:26:00 01-Jan-2000,19.8
20:27:00 01-Jan-2000,13.9
20:28:00 01-Jan-2000,16.3
20:29:00 01-Jan-2000,10.8
20:30:00 01-Jan-2000,7
20:31:00 01-Jan-2000,17.4
20:32:00 01-Jan-2000,13.7
20:33:00 01-Jan-2000,14.5
20:34:00 01-Jan-2000,3.3
20:35:00 01-Jan-2000,11.9
20:36:00 01-Jan-2000,14.4
20:37:00 01-Jan-2000,10.6
20:38:00 01-Jan-2000,17.1
20:39:00 01-Jan-2000,10.2
20:40:00 01-Jan-2000,9.5
20:41:00 01-Jan-2000,5.8
20:42:00 01-Jan-2000,10.6
20:43:00 01-Jan-2000,12.9
20:44:00 01-Jan-2000,17.4
20:45:00 01-Jan-2000,7.3
20:46:00 01-Jan-2000,8.2
20:47:00 01-Jan-2000,18.7
20:48:00 01-Jan-2000,13.2
20:49:00 01-Jan-2000,14.2
20:50:00 01-Jan-2000,16.2
20:51:00 01-Jan-2000,14.3
20:52:00 01-Jan-2000,7
20:53:00 01-Jan-2000,12.5
20:54:00 01-Jan-2000,11.8
20:55:00 01-Jan-2000,13.2
20:56:00 01-Jan-2000,6.5
20:57:00 01-Jan-2000,11.7
20:58:00 01-Jan-2000,4.7
20:59:00 01-Jan-2000,14
21:00:00 01-Jan-2000,11.3
21:01:00 01-Jan-2000,13.1
21:02:00 01-Jan-2000,14.3
21:03:00 01-Jan-2000,5.7
21:04:00 01-Jan-2000,14.3
21:05:00 01-Jan-2000,12.8
21:06:00 01-Jan-2000,18.5
21:07:00 01-Jan-2000,25.2
21:08:00 01-Jan-2000,8.4
21:09:00 01-Jan-2000,5.8
21:10:00 01-Jan-2000,19.1
21:11:00 01-Jan-2000,11.1
21:12:00 01-Jan-2000,13.2
21:13:00 01-Jan-2000,17.8
21:14:00 01-Jan-2000,9.3
21:15:00 01-Jan-2000,12.4
21:16:00 01-Jan-2000,0
21:17:00 01-Jan-2000,6.2
21:18:00 01-Jan-2000,10.8
21:19:00 01-Jan-2000,13.8
21:20:00 01-Jan-2000,12.2
21:21:00 01-Jan-2000,6
21:22:00 01-Jan-2000,12.5
21:23:00 01-Jan-2000,14.8
21:24:00 01-Jan-2000,7.7
21:25:00 01-Jan-2000,10.8
21:26:00 01-Jan-2000,8.1
21:27:00 01-Jan-2000,12.3
21:28:00 01-Jan-2000,12.5
21:29:00 01-Jan-2000,10.9
21:30:00 01-Jan-2000,16.3
21:31:00 01-Jan-2000,10.2
21:32:00 01-Jan-2000,11.1
21:33:00 01-Jan-2000,12.6
21:34:00 01-Jan-2000,16.6
21:35:00 01-Jan-2000,5.9
21:36:00 01-Jan-2000,12.5
21:37:00 01-Jan-2000,13.9
21:38:00 01-Jan-2000,10
21:39:00 01-Jan-2000,14.6
21:40:00 01-Jan-2000,9.9
21:41:00 01-Jan-2000,6.6
21:42:00 01-Jan-2000,6.8
21:43:00 01-Jan-2000,8.2
21:44:00 01-Jan-2000,18.5
21:45:00 01-Jan-2000,17.4
21:46:00 01-Jan-2000,11.1
21:47:00 01-Jan-2000,6.4
21:48:00 01-Jan-2000,11.7
21:49:00 01-Jan-2000,16.8
21:50:00 01-Jan-2000,15.8
21:51:00 01-Jan-2000,10.3
21:52:00 01-Jan-2000,6.9
21:53:00 01-Jan-2000,13.1
21:54:00 01-Jan-2000,16.3
21:55:00 01-Jan-2000,11.6
21:56:00 01-Jan-2000,11.3
21:57:00 01-Jan-2000,5.2
21:58:00 01-Jan-2000,16.6
21:59:00 01-Jan-2000,8.4
22:00:00 01-Jan-2000,18.1
22:01:00 01-Jan-2000,10.4
22:02:00 01-Jan-2000,12.8
22:03:00 01-Jan-2000,17.1
22:04:00 01-Jan-2000,14.3
22:05:00 01-Jan-2000,16.2
22:06:00 01-Jan-2000,15.5
22:07:00 01-Jan-2000,15.9
22:08:00 01-Jan-2000,11.6
22:09:00 01-Jan-2000,8.7
22:10:00 01-Jan-2000,10.9
22:11:00 01-Jan-2000,14
22:12:00 01-Jan-2000,8.3
22:13:00 01-Jan-2000,11.4
22:14:00 01-Jan-2000,15.5
22:15:00 01-Jan-2000,16.1
22:16:00 01-Jan-2000,9.7
22:17:00 01-Jan-2000,8.7
22:18:00 01-Jan-2000,10.6
22:19:00 01-Jan-2000,13.4
22:20:00 01-Jan-2000,16
22:21:00 01-Jan-2000,15.2
22:22:00 01-Jan-2000,14.1
22:23:00 01-Jan-2000,9
22:24:00 01-Jan-2000,9.6
22:25:00 01-Jan-2000,7.4
22:26:00 01-Jan-2000,8.4
22:27:00 01-Jan-2000,26
22:28:00 01-Jan-2000,15.3
22:29:00 01-Jan-2000,16.4
22:30:00 01-Jan-2000,17
22:31:00 01-Jan-2000,15
22:32:00 01-Jan-2000,9.8
22:33:00 01-Jan-2000,10.9
22:34:00 01-Jan-2000,12.1
22:35:00 01-Jan-2000,12.6
22:36:00 01-Jan-2000,17.3
22:37:00 01-Jan-2000,9.2
22:38:00 01-Jan-2000,9.9
22:39:00 01-Jan-2000,10
22:40:00 01-Jan-2000,13.3
22:41:00 01-Jan-2000,9.3
22:42:00 01-Jan-2000,14.5
22:43:00 01-Jan-2000,10.7
22:44:00 01-Jan-2000,9
22:45:00 01-Jan-2000,10.8
22:46:00 01-Jan-2000,11.3
22:47:00 01-Jan-2000,11.9
22:48:00 01-Jan-2000,16.6
22:49:00 01-Jan-2000,12
22:50:00 01-Jan-2000,18.6
22:51:00 01-Jan-2000,15.3
22:52:00 01-Jan-2000,8.7
22:53:00 01-Jan-2000,10.9
22:54:00 01-Jan-2000,15.4
22:55:00 01-Jan-2000,8.9
22:56:00 01-Jan-2000,7.6
22:57:00 01-Jan-2000,12.9
22:58:00 01-Jan-2000,19.9
22:59:00 01-Jan-2000,14.3
23:00:00 01-Jan-2000,16.2
23:01:00 01-Jan-2000,12.8
23:02:00 01-Jan-2000,8.5
23:03:00 01-Jan-2000,10.5
23:04:00 01-Jan-2000,12.3
23:05:00 01-Jan-2000,6.9
23:06:00 01-Jan-2000,11.5
23:07:00 01-Jan-2000,15
23:08:00 01-Jan-2000,11
23:09:00 01-Jan-2000,10.3
23:10:00 01-Jan-2000,10.3
23:11:00 01-Jan-2000,16.2
23:12:00 01-Jan-2000,18.4
23:13:00 01-Jan-2000,6
23:14:00 01-Jan-2000,5.3
23:15:00 01-Jan-2000,13
23:16:00 01-Jan-2000,7
23:17:00 01-Jan-2000,13.7
23:18:00 01-Jan-2000,11
23:19:00 01-Jan-2000,12
23:20:00 01-Jan-2000,8.6
23:21:00 01-Jan-2000,19.9
23:22:00 01-Jan-2000,19.5
23:23:00 01-Jan-2000,17.5
23:24:00 01-Jan-2000,15.5
23:25:00 01-Jan-2000,18.1
23:26:00 01-Jan-2000,26
23:27:00 01-Jan-2000,7.9
23:28:00 01-Jan-2000,5.8
23:29:00 01-Jan-2000,13.8
23:30:00 01-Jan-2000,15.3
23:31:00 01-Jan-2000,10.9
23:32:00 01-Jan-2000,12.5
23:33:00 01-Jan-2000,13.6
23:34:00 01-Jan-2000,12.4
23:35:00 01-Jan-2000,9.4
23:36:00 01-Jan-2000,10.1
23:37:00 01-Jan-2000,12.6
23:38:00 01-Jan-2000,15.5
23:39:00 01-Jan-2000,7.9
23:40:00 01-Jan-2000,8.4
23:41:00 01-Jan-2000,12.2
23:42:00 01-Jan-2000,14
23:43:00 01-Jan-2000,13.9
23:44:00 01-Jan-2000,10.3
23:45:00 01-Jan-2000,13.9
23:46:00 01-Jan-2000,16.6
23:47:00 01-Jan-2000,9.8
23:48:00 01-Jan-2000,10.7
23:49:00 01-Jan-2000,14
23:50:00 01-Jan-2000,17.7
23:51:00 01-Jan-2000,6
23:52:00 01-Jan-2000,18
23:53:00 01-Jan-2000,14.1
23:54:00 01-Jan-2000,5.5
23:55:00 01-Jan-2000,15.8
23:56:00 01-Jan-2000,19.1
23:57:00 01-Jan-2000,14.8
23:58:00 01-Jan-2000,17.5
23:59:00 01-Jan-2000,7.6
00:00:00 02-Jan-2000,0.5
00:01:00 02-Jan-2000,1.9
00:02:00 02-Jan-2000,0.9
00:03:00 02-Jan-2000,2.8
00:04:00 02-Jan-2000,1.8
00:05:00 02-Jan-2000,0
00:06:00 02-Jan-2000,2.9
00:07:00 02-Jan-2000,0.9
00:08:00 02-Jan-2000,2.3
00:09:00 02-Jan-2000,0
00:10:00 02-Jan-2000,0.6
00:11:00 02-Jan-2000,0
00:12:00 02-Jan-2000,2.4
00:13:00 02-Jan-2000,1.5
00:14:00 02-Jan-2000,1.2
00:15:00 02-Jan-2000,1.2
00:16:00 02-Jan-2000,1.9
00:17:00 02-Jan-2000,3.9
00:18:00 02-Jan-2000,2.1
00:19:00 02-Jan-2000,0.9
00:20:00 02-Jan-2000,3.1
00:21:00 02-Jan-2000,1
00:22:00 02-Jan-2000,1.8
00:23:00 02-Jan-2000,2.6
00:24:00 02-Jan-2000,0.8
00:25:00 02-Jan-2000,2.4
00:26:00 02-Jan-2000,0.9
00:27:00 02-Jan-2000,1.4
00:28:00 02-Jan-2000,0
00:29:00 02-Jan-2000,2.6
00:30:00 02-Jan-2000,0.5
00:31:00 02-Jan-2000,0.2
00:32:00 02-Jan-2000,1.2
00:33:00 02-Jan-2000,0.2
00:34:00 02-Jan-2000,0.3
00:35:00 02-Jan-2000,2
00:36:00 02-Jan-2000,1.8
00:37:00 02-Jan-2000,1.7
00:38:00 02-Jan-2000,1.2
00:39:00 02-Jan-2000,0.9
00:40:00 02-Jan-2000,0.8
00:41:00 02-Jan-2000,2.9
00:42:00 02-Jan-2000,1.3
00:43:00 02-Jan-2000,0
00:44:00 02-Jan-2000,0.6
00:45:00 02-Jan-2000,1
00:46:00 02-Jan-2000,0
00:47:00 02-Jan-2000,1.2
00:48:00 02-Jan-2000,2.5
